,budget,domestic_revenue,world_revenue,year,isAdult,runtimeMinutes,averageRating,numVotes
3550,12000000.0,1188194.0,1188194.0,2011,0,106.0,7.0,52149
3551,300000.0,39475.0,39475.0,2011,0,88.0,5.0,758
3552,50000000.0,26461644.0,71561644.0,2015,0,114.0,6.6,116092
3553,13000000.0,18704596.0,35402802.0,2016,0,102.0,7.3,92861
3554,10000000.0,3877922.0,12382122.0,2016,0,108.0,7.2,63301
3555,5000000.0,9669521.0,10182050.0,2016,0,96.0,4.9,4456
3556,1000000.0,14444999.0,14662703.0,2016,0,90.0,6.6,22614
3557,1000000.0,63014.0,63014.0,2016,0,97.0,5.4,2295
3558,12000000.0,10410004.0,16703751.0,2020,0,,7.2,7
3559,40000000.0,13508635.0,13508635.0,1999,0,106.0,6.3,21215
3560,30000000.0,11578022.0,11578022.0,1999,0,100.0,4.3,17588
3561,21000000.0,17760244.0,17760244.0,1999,0,,7.2,7
3562,13000000.0,27151490.0,27151490.0,1999,0,97.0,2.6,27835
3563,10000000.0,15164492.0,15164492.0,1999,0,110.0,6.1,19345
3564,40000000.0,47958031.0,92110539.0,2004,0,96.0,6.5,212726
3565,26000000.0,23514247.0,28703083.0,2004,0,100.0,4.5,16161
3566,100000000.0,35497337.0,97523020.0,2010,0,115.0,6.8,143953
3567,20000000.0,32010860.0,48680977.0,2010,0,104.0,6.4,147159
3568,16000000.0,19068240.0,56506120.0,2010,0,113.0,7.1,157562
3569,14000000.0,20255281.0,21410546.0,2010,0,103.0,5.1,7553
3570,40000.0,25572.0,25572.0,2010,0,79.0,6.2,1961
3571,18200000.0,5812500.0,12400979.0,2020,0,90.0,6.6,132813
3572,3500000.0,5923044.0,5927557.0,1987,0,84.0,7.7,186274
3573,11000000.0,52929168.0,52929168.0,1992,0,120.0,7.6,145243
3574,8000000.0,26124872.0,26346072.0,1992,0,142.0,7.4,36581
3575,35000000.0,56968169.0,56968169.0,1998,0,132.0,6.5,181425
3576,7000000.0,306715.0,306715.0,1998,0,95.0,2.3,6555
3577,1500000.0,7025722.0,9345061.0,2002,0,97.0,6.6,17572
3578,50000000.0,67172595.0,105103784.0,2009,0,98.0,5.7,63844
3579,15000000.0,32752215.0,46526243.0,2009,0,113.0,6.5,102419
3580,6000000.0,4543320.0,4713059.0,2009,0,,7.2,7
3581,5000000.0,12062558.0,17329337.0,2009,0,91.0,6.8,74736
3582,230000.0,104979.0,2703762.0,2009,0,92.0,7.0,142926
3583,66000000.0,43568507.0,194169619.0,2014,0,132.0,6.4,180555
3584,35000000.0,0.0,53899.0,2015,0,109.0,4.6,3459
3585,10000000.0,11894.0,11894.0,2015,0,,7.2,7
3586,5400000.0,8808.0,735324.0,2015,0,,7.2,7
3587,7000000.0,45729221.0,92554209.0,2019,0,116.0,7.2,86840
3588,18000000.0,36611610.0,36611610.0,1986,0,111.0,6.3,14205
3589,10000000.0,12554569.0,12554569.0,1997,0,109.0,7.3,5777
3590,55000000.0,34234008.0,47213095.0,2003,0,94.0,6.1,52227
3591,25000000.0,47545060.0,58240458.0,2003,0,102.0,5.1,37499
3592,20000000.0,6882696.0,6882696.0,2003,0,100.0,6.1,20728
3593,4500000.0,410241.0,1022649.0,2003,0,,7.2,7
3594,85000000.0,154529439.0,299477886.0,2008,0,,7.2,7
3595,33000000.0,11008770.0,21621188.0,2008,0,105.0,5.9,80744
3596,21000000.0,24850922.0,39319801.0,2008,0,113.0,6.5,107663
3597,15000000.0,1294640.0,8200127.0,2008,0,111.0,6.5,105462
3598,42000000.0,138447667.0,202812429.0,2012,0,,7.2,7
3599,32000000.0,22537881.0,27392609.0,2013,0,100.0,5.9,76384
3600,12800000.0,51872378.0,69821476.0,2013,0,94.0,6.7,131134
3601,13300000.0,2614251.0,7229933.0,2014,0,84.0,6.5,9
3602,10000000.0,7779614.0,7843145.0,2014,0,89.0,6.6,55992
3603,6000000.0,3322127.0,3485383.0,2014,0,107.0,6.7,55183
3604,200000.0,3648.0,3648.0,2014,0,97.0,5.0,519
3605,25000000.0,5958315.0,9363210.0,2019,0,109.0,6.0,58971
3606,7000000.0,136479994.0,270007394.0,1972,0,175.0,9.2,2061054
3607,1300000.0,210904.0,210904.0,1985,0,,7.2,7
3608,55000000.0,56679192.0,122079192.0,1996,0,133.0,6.5,62380
3609,85000000.0,37948765.0,78948765.0,2002,0,95.0,5.5,65761
3610,65000000.0,176387405.0,386116343.0,2002,0,,7.2,7
3611,35000000.0,40119709.0,103787401.0,2002,0,100.0,6.6,294107
3612,5000000.0,13649881.0,33649881.0,2002,0,106.0,7.7,130573
3613,85000000.0,64935167.0,173613482.0,2012,0,106.0,5.6,91937
3614,135000000.0,187168425.0,573068425.0,2013,0,,7.2,7
3615,21000000.0,0.0,991329.0,2015,0,90.0,4.6,7731
3616,30000000.0,8574339.0,19358084.0,2017,0,141.0,6.6,100992
3617,59000000.0,43242871.0,97459106.0,2018,0,86.0,5.2,14449
3618,100000000.0,45216793.0,115103325.0,2019,0,85.0,5.9,12905
3619,25000000.0,0.0,6353847.0,2019,0,124.0,7.2,51920
3620,17000000.0,623088.0,624549.0,2019,0,89.0,5.7,5525
3621,5200000.0,0.0,7260661.0,2019,0,87.0,6.3,1661
3622,125000000.0,57721819.0,132276175.0,2023,0,130.0,5.9,130846
3623,19000000.0,25049006.0,32213584.0,2024,0,107.0,7.0,28030
3624,9000000.0,13075390.0,13075390.0,1984,0,94.0,5.6,12048
3625,85000000.0,51396781.0,96971293.0,2001,0,131.0,7.5,281296
3626,33000000.0,51758599.0,79958599.0,2001,0,101.0,5.6,37332
3627,5000000.0,25544867.0,39719431.0,2001,0,113.0,8.4,1347041
3628,250000.0,902835.0,1366235.0,2001,0,100.0,6.6,1673
3629,50000.0,2335352.0,2335352.0,2001,0,93.0,4.8,1606
3630,40000000.0,79123.0,79123.0,2007,0,,7.2,7
3631,20000000.0,47852604.0,84146832.0,2007,0,96.0,5.9,82488
3632,20000000.0,16574590.0,20614661.0,2007,0,89.0,6.1,103607
3633,14000000.0,12559771.0,13205411.0,2007,0,90.0,5.5,17680
3634,10000000.0,4269426.0,4708127.0,2012,0,,7.2,7
3635,6000000.0,5909483.0,8446952.0,2012,0,84.0,5.5,21733
3636,1500000.0,264.0,54945.0,2012,0,98.0,4.3,5150
3637,1500000.0,264.0,54945.0,2012,0,113.0,5.4,65
3638,13000000.0,61705123.0,73773317.0,2016,0,109.0,7.1,29207
3639,160000000.0,504014165.0,1268697483.0,2017,0,129.0,7.1,340006
3640,155000000.0,59874525.0,290930148.0,2018,0,111.0,5.6,130189
3641,10000000.0,40826341.0,65520633.0,2018,0,110.0,7.5,128560
3642,7000000.0,83482352.0,85783567.0,2018,0,,7.2,7
3643,500000.0,328188.0,390803.0,2018,0,,7.2,7
3644,40000000.0,22781115.0,52181095.0,2022,0,136.0,6.1,104170
3645,50000000.0,125548685.0,257805243.0,2000,0,131.0,7.4,226816
3646,23000000.0,53302314.0,112036870.0,2000,0,98.0,6.7,288375
3647,50000000.0,70511035.0,130214162.0,2006,0,132.0,8.1,1195235
3648,25000000.0,33889159.0,55279608.0,2006,0,105.0,6.4,179575
3649,13000000.0,1173673.0,2898225.0,2006,0,125.0,7.0,36745
3650,7500000.0,24793509.0,40016662.0,2006,0,92.0,7.5,230706
3651,3000000.0,95204.0,95204.0,2006,0,,7.2,7
3652,26000000.0,0.0,135436.0,2015,0,100.0,4.1,9270
3653,10000000.0,6900335.0,11360665.0,2016,0,91.0,4.8,15173
3654,125000000.0,175003033.0,527909949.0,2017,0,97.0,6.3,145338
3655,5000000.0,10166820.0,11792942.0,2017,0,89.0,6.2,61381
3656,70000000.0,97459240.0,250901649.0,2022,0,100.0,6.8,63200
3657,1000000.0,11769469.0,15113105.0,2022,0,105.0,6.5,194220
3658,30000000.0,51041856.0,51041856.0,1994,0,83.0,6.5,113726
3659,50000000.0,75941727.0,161941727.0,2005,0,110.0,5.4,102378
3660,25000000.0,24381334.0,25732334.0,2005,0,98.0,6.0,29322
3661,4000000.0,10753574.0,10904495.0,2005,0,,7.2,7
3662,1000000.0,3700.0,3700.0,2005,0,97.0,2.2,700
3663,25000000.0,0.0,9445081.0,2010,0,,7.2,7
3664,40000000.0,58009200.0,87145086.0,2011,0,118.0,7.3,257596
3665,40000000.0,37412945.0,101162106.0,2011,0,104.0,6.9,269985
3666,27000000.0,79249455.0,155564919.0,2011,0,105.0,7.4,620512
3667,10000000.0,47305.0,47305.0,2011,0,,7.2,7
3668,5000000.0,10179275.0,11869063.0,2011,0,106.0,7.1,55535
3669,110000000.0,130179072.0,295075882.0,2015,0,119.0,6.2,259725
3670,3500000.0,615816.0,615816.0,2016,0,100.0,6.1,13696
3671,30000.0,144822.0,144822.0,2016,0,,7.2,7
3672,5000000.0,3344040.0,4389636.0,2022,0,105.0,7.2,77055
3673,4000000.0,109492484.0,109492484.0,1982,0,94.0,6.2,46542
3674,21000000.0,42273609.0,42273609.0,1993,0,96.0,4.8,37008
3675,12000000.0,2062406.0,2062406.0,1999,0,101.0,6.9,44109
3676,1000000.0,5494.0,5494.0,1999,0,82.0,5.3,72
3677,28000000.0,58990765.0,103452875.0,2004,0,101.0,7.2,277385
3678,20000000.0,34366518.0,72401378.0,2004,0,108.0,8.3,1101919
3679,20000000.0,2353728.0,8359720.0,2004,0,114.0,6.7,5207
3680,1700000.0,12590147.0,23271741.0,2008,0,,7.2,7
3681,45000000.0,67061228.0,135808837.0,2010,0,110.0,5.5,135726
3682,32000000.0,13942007.0,18195238.0,2010,0,111.0,6.3,111604
3683,15000000.0,64003625.0,76954311.0,2010,0,94.0,6.2,59804
3684,9500000.0,3573673.0,5278632.0,2010,0,106.0,6.5,51393
3685,6000000.0,6671283.0,8173486.0,2010,0,104.0,7.3,32794
3686,130000000.0,177397510.0,385997896.0,2015,0,94.0,6.5,114015
3687,130000000.0,177397510.0,385997896.0,2015,0,58.0,8.4,27
3688,3000000.0,0.0,4668109.0,2015,0,83.0,5.3,16777
3689,10000000.0,76289.0,385651.0,2019,0,96.0,5.6,12914
3690,16000000.0,27568035.0,57512470.0,2021,0,92.0,7.4,336508
3691,1500000.0,2300000.0,2300728.0,1984,0,92.0,6.8,42630
3692,30000000.0,120709866.0,200500000.0,1990,0,135.0,7.5,218808
3693,40000000.0,66808615.0,145238250.0,2001,0,123.0,6.1,117170
3694,16000000.0,33357476.0,43057552.0,2001,0,94.0,5.4,9854
3695,13500000.0,687081.0,892506.0,2001,0,105.0,5.8,8182
3696,13000000.0,3058380.0,3058380.0,2001,0,,7.2,7
3697,85000000.0,33080084.0,83027938.0,2007,0,157.0,7.7,615756
3698,60000000.0,168213584.0,253555383.0,2007,0,100.0,5.8,124563
3699,15000000.0,9396870.0,10951153.0,2007,0,116.0,6.9,67157
3700,3000000.0,201436.0,223652.0,2012,0,,7.2,7
3701,60000000.0,62524260.0,195194085.0,2016,0,99.0,5.9,172306
3702,40000000.0,6115824.0,33222314.0,2018,0,103.0,5.1,22763
3703,31400000.0,0.0,55613061.0,2018,0,,7.2,7
3704,30000000.0,34017028.0,48575965.0,2018,0,107.0,6.3,78027
3705,150000000.0,93549650.0,207854947.0,2023,0,,7.2,7
3706,12000000.0,12200000.0,44200000.0,1981,0,122.0,6.6,26265
3707,65000000.0,39017984.0,39017984.0,1998,0,143.0,6.7,30439
3708,20000000.0,29795299.0,55576210.0,1998,0,108.0,6.6,133679
3709,6000000.0,12716953.0,31716953.0,1998,0,88.0,6.2,29296
3710,60000000.0,40572825.0,81079566.0,2009,0,125.0,6.1,52543
3711,50000000.0,79957634.0,186450317.0,2009,0,121.0,6.2,251599
3712,40000000.0,72013010.0,92302502.0,2009,0,105.0,7.0,219124
3713,2000000.0,30955.0,30955.0,2009,0,,7.2,7
3714,70000000.0,98927592.0,172836993.0,2013,0,119.0,6.5,296038
3715,15000000.0,21403519.0,47011449.0,2013,0,140.0,7.3,294758
3716,130000000.0,131538435.0,492846291.0,2014,0,101.0,6.3,103276
3717,10000000.0,5637066.0,9271825.0,2015,0,106.0,7.0,33727
3718,2300000.0,12985600.0,14628921.0,2015,0,120.0,6.1,8350
3719,2000000.0,0.0,43.0,2015,0,88.0,3.6,3583
3720,150000000.0,137690172.0,579055653.0,2018,0,140.0,7.4,500292
3721,20000000.0,175084580.0,255620999.0,2019,0,116.0,6.8,353556
3722,100000000.0,113376590.0,200796241.0,2024,0,115.0,6.1,80869
3723,1288000.0,6000000.0,6002370.0,1940,0,130.0,8.1,149431
3724,45000000.0,181410615.0,302710615.0,1997,0,86.0,6.9,340274
3725,20000000.0,35782828.0,35782828.0,1997,0,127.0,6.9,32278
3726,68000000.0,33685268.0,75685268.0,2003,0,134.0,5.5,97460
3727,15000000.0,8586376.0,14933713.0,2003,0,94.0,4.9,32617
3728,5900000.0,3895664.0,3910861.0,2003,0,,7.2,7
3729,1200000.0,58936.0,58936.0,2003,0,,7.2,7
3730,40000000.0,32862104.0,49686263.0,2008,0,110.0,5.7,62843
3731,20000000.0,41975388.0,41975388.0,2008,0,100.0,4.5,7385
3732,8000000.0,25928550.0,47782426.0,2008,0,85.0,5.2,38091
3733,3000000.0,115879.0,115879.0,2008,0,104.0,5.9,6048
3734,850000.0,442638.0,442638.0,2008,0,88.0,7.1,6327
3735,85000000.0,150947895.0,276014965.0,2014,0,139.0,6.6,497291
3736,55000000.0,51178893.0,79312301.0,2014,0,107.0,6.4,37579
3737,10000000.0,1069454.0,1069454.0,2014,0,110.0,6.3,2293
3738,1150000.0,60755732.0,63777092.0,2014,0,113.0,4.6,45620
3739,100000.0,59424.0,59424.0,2014,0,88.0,6.7,20737
3740,5000000.0,3502600.0,4267808.0,2019,0,95.0,5.5,25396
3741,10000000.0,33000000.0,33000750.0,1985,0,109.0,6.8,17871
3742,2200000.0,21930418.0,21930418.0,1985,0,92.0,4.8,45586
3743,18000000.0,7190505.0,7190505.0,1989,0,105.0,5.9,11705
3744,25000000.0,78656813.0,78656813.0,1991,0,88.0,6.0,61891
3745,12000000.0,4880941.0,4880941.0,1996,0,108.0,5.3,6704
3746,7000000.0,14853474.0,16149180.0,1996,0,92.0,6.7,20205
3747,25000000.0,55973336.0,91036760.0,2000,0,115.0,6.1,74471
3748,54000000.0,81676888.0,154338601.0,2002,0,,7.2,7
3749,12000000.0,10198766.0,12516222.0,2002,0,93.0,5.5,16431
3750,1500000.0,119841.0,119841.0,2002,0,91.0,6.5,2908
3751,1100000.0,4105123.0,9297407.0,2012,0,,7.2,7
3752,50000000.0,26623701.0,64477051.0,2013,0,125.0,5.8,119401
3753,13000000.0,18007317.0,18733666.0,2013,0,107.0,5.7,36486
3754,58000000.0,30234022.0,101815660.0,2017,0,104.0,6.6,261219
3755,5000000.0,17547999.0,26078500.0,2018,0,108.0,6.6,10172
3756,2800000.0,9561064.0,26952508.0,2018,0,91.0,6.6,37315
3757,1500000.0,7690044.0,14296709.0,2018,0,98.0,6.4,50570
3758,10800000.0,4567338.0,39837366.0,2019,0,,7.2,7
3759,100000000.0,187131806.0,440320578.0,2023,0,169.0,7.7,354562
3760,4500000.0,81198894.0,81198894.0,1984,0,96.0,6.7,140677
3761,14000000.0,178406268.0,432566361.0,1990,0,119.0,7.1,374061
3762,38000000.0,40334024.0,57753825.0,2001,0,123.0,6.2,58900
3763,25000000.0,5516708.0,5516708.0,2001,0,95.0,5.0,13891
3764,6000000.0,27457409.0,27958191.0,2001,0,106.0,6.3,5148
3765,60000000.0,47003582.0,95538560.0,2007,0,124.0,7.1,361519
3766,35000000.0,54149098.0,96096018.0,2007,0,87.0,6.2,70070
3767,20000000.0,19661987.0,20081987.0,2007,0,124.0,7.4,100262
3768,15000000.0,20804166.0,37466538.0,2007,0,89.0,5.1,68673
3769,8400000.0,1207007.0,6831069.0,2007,0,128.0,7.1,23248
3770,3400000.0,208691.0,11182908.0,2007,0,,7.2,7
3771,2000000.0,850920.0,1720833.0,2007,0,89.0,7.9,5057
3772,1300000.0,635305.0,635305.0,2007,0,135.0,7.2,944
3773,1000000.0,5355847.0,5391992.0,2012,0,,7.2,7
3774,263000000.0,330360194.0,872395091.0,2016,0,151.0,6.5,760916
3775,18000000.0,59689605.0,92096558.0,2016,0,94.0,6.0,36315
3776,110000000.0,40563557.0,167910690.0,2017,0,107.0,6.3,230759
3777,25000000.0,18600152.0,23190292.0,2017,0,100.0,6.0,51650
3778,15000000.0,10494147.0,10845127.0,2000,0,96.0,5.2,9005
3779,15000000.0,8735529.0,8735529.0,2000,0,94.0,5.5,12312
3780,60000000.0,48478006.0,101292343.0,2005,0,115.0,5.2,81394
3781,50000000.0,88634237.0,185798265.0,2006,0,129.0,7.6,404474
3782,20000000.0,23086480.0,27565514.0,2006,0,85.0,5.0,34490
3783,17000000.0,15680099.0,15680099.0,2006,0,89.0,3.5,12557
3784,2900000.0,3127472.0,3127472.0,2006,0,105.0,6.5,1198
3785,500000.0,154187.0,602789.0,2006,0,91.0,6.5,8123
3786,120000000.0,85364450.0,142531552.0,2017,0,124.0,5.9,115172
3787,60000000.0,45020282.0,197578586.0,2017,0,90.0,6.0,24948
3788,20000000.0,17445186.0,26308749.0,2017,0,127.0,7.0,47579
3789,74000000.0,105344029.0,192327444.0,2022,0,94.0,5.1,12
3790,10000000.0,25697647.0,25724074.0,1983,0,91.0,7.0,101016
3791,35000000.0,68915888.0,102115888.0,2005,0,105.0,5.9,46429
3792,3500000.0,96793.0,96793.0,2005,0,91.0,5.4,18320
3793,1500000.0,712294.0,1126258.0,2005,0,112.0,6.5,12281
3794,75000000.0,36392502.0,89758389.0,2011,0,110.0,6.1,254894
3795,18000000.0,52698535.0,73695194.0,2011,0,99.0,6.6,37935
3796,6000000.0,408159.0,408159.0,2011,0,101.0,5.6,1724
3797,155000000.0,100916094.0,449450112.0,2021,0,113.0,6.3,250761
3798,25000000.0,77169474.0,111419433.0,2022,0,,7.2,7
3799,60000000.0,1090155.0,6951086.0,2023,0,112.0,4.4,14575
3800,600000.0,34505110.0,34699266.0,1970,0,184.0,8.1,18719
3801,90000000.0,42885593.0,140900000.0,1997,0,111.0,6.2,72996
3802,32000000.0,3588602.0,3588602.0,1997,0,75.0,6.9,8722
3803,60000000.0,22508689.0,35319689.0,1999,0,122.0,6.1,45406
3804,14000000.0,4741987.0,4741987.0,1999,0,107.0,6.6,9363
3805,5000000.0,19421271.0,19421271.0,1999,0,77.0,4.9,3593
3806,4000000.0,64359.0,64359.0,1999,0,93.0,5.9,991
3807,35000000.0,39692139.0,77392139.0,2004,0,,7.2,7
3808,35000000.0,25266129.0,37066129.0,2004,0,102.0,6.2,71819
3809,25000000.0,84185387.0,180856996.0,2004,0,93.0,5.3,66693
3810,165000000.0,217581232.0,494870992.0,2010,0,96.0,4.7,169
3811,36000000.0,50269859.0,65967750.0,2010,0,99.0,6.4,189097
3812,13000000.0,3075255.0,13176612.0,2010,0,,7.2,7
3813,7000000.0,46488.0,46488.0,2010,0,108.0,5.9,10177
3814,3000000.0,133411.0,133411.0,2010,0,88.0,6.0,3179
3815,40000000.0,90411453.0,111711453.0,2015,0,100.0,6.0,149054
3816,45000000.0,40501717.0,150572678.0,2021,0,93.0,6.2,15190
3817,5000000.0,12947763.0,12947763.0,1986,0,89.0,6.1,18798
3818,27000000.0,10341093.0,10341093.0,1998,0,122.0,6.1,12600
3819,24000000.0,4356126.0,4356126.0,1998,0,93.0,4.1,3234
3820,20000000.0,146072.0,26146072.0,1998,0,,7.2,7
3821,5000000.0,143273.0,143273.0,1998,0,96.0,5.9,2217
3822,4500000.0,713413.0,713413.0,1998,0,,7.2,7
3823,175000000.0,198351526.0,381687380.0,2009,0,,7.2,7
3824,20000000.0,12234694.0,17306648.0,2009,0,108.0,5.6,30880
3825,140000000.0,122523060.0,375740705.0,2013,0,110.0,5.7,188607
3826,16000000.0,2322593.0,22594052.0,2013,0,101.0,6.9,118572
3827,130000000.0,101200044.0,352831065.0,2014,0,138.0,5.8,269247
3828,10000000.0,7582065.0,17503828.0,2015,0,97.0,6.3,54273
3829,170000000.0,114766307.0,353166307.0,2019,0,112.0,6.3,84068
3830,135000000.0,196350016.0,568721707.0,2024,0,115.0,6.1,107174
3831,250000.0,212285.0,743216.0,1997,0,78.0,6.4,2104
3832,85000000.0,31111260.0,74120792.0,2003,0,135.0,5.5,108793
3833,50000000.0,26599248.0,42598498.0,2003,0,98.0,6.4,67272
3834,35200000.0,37788228.0,38283765.0,2003,0,95.0,5.5,21484
3835,800000.0,2073984.0,2900578.0,2003,0,88.0,7.2,5727
3836,35000000.0,81159365.0,159846429.0,2008,0,123.0,6.8,269690
3837,35000000.0,26638520.0,73026302.0,2008,0,75.0,4.7,77463
3838,25000000.0,10915744.0,11229035.0,2008,0,112.0,6.4,21013
3839,10000000.0,6003262.0,33512260.0,2008,0,,7.2,7
3840,250000.0,67665.0,67665.0,2008,0,90.0,6.5,81
3841,150000000.0,83670083.0,305270083.0,2012,0,99.0,5.7,197357
3842,55000000.0,31051126.0,136143605.0,2012,0,,7.2,7
3843,170000000.0,259746958.0,714401889.0,2014,0,,7.2,7
3844,35000000.0,10508518.0,18376443.0,2014,0,109.0,5.7,66904
3845,2600000.0,3827060.0,15277215.0,2014,0,88.0,2.0,20
3846,300000.0,3496.0,3496.0,2014,0,,7.2,7
3847,2883848.0,25000000.0,25038874.0,1959,0,121.0,8.2,288073
3848,7000000.0,26533200.0,26533200.0,1974,0,144.0,6.4,27221
3849,39000000.0,30356589.0,37956589.0,1996,0,94.0,5.8,24202
3850,50000000.0,8355815.0,8374062.0,2002,0,109.0,6.3,43118
3851,48000000.0,95308367.0,196308367.0,2002,0,112.0,6.8,302018
3852,26000000.0,36985501.0,38788828.0,2002,0,94.0,5.2,15281
3853,22000000.0,75600072.0,80491516.0,2002,0,127.0,6.9,37727
3854,37000000.0,51975354.0,53143144.0,2013,0,,7.2,7
3855,21000000.0,60311495.0,94523781.0,2018,0,102.0,6.2,87907
3856,20000000.0,43549096.0,46627836.0,2018,0,120.0,5.9,10209
3857,6000000.0,19005109.0,21413603.0,2019,0,,7.2,7
3858,50000000.0,6291602.0,6291602.0,2000,0,105.0,5.6,9899
3859,25000000.0,14983572.0,24355762.0,2000,0,108.0,4.7,11812
3860,16000000.0,15427192.0,15980376.0,2000,0,96.0,5.7,15758
3861,2000000.0,3330230.0,10672492.0,2000,0,,7.2,7
3862,45000000.0,36895141.0,65595141.0,2006,0,102.0,6.6,135682
3863,30000000.0,18522064.0,30962112.0,2006,0,88.0,4.4,84590
3864,22000000.0,1054361.0,23134075.0,2006,0,,7.2,7
3865,12000000.0,18597342.0,22978953.0,2006,0,110.0,5.4,46012
3866,3000000.0,11718595.0,12051924.0,2006,0,103.0,7.2,9682
3867,20000000.0,57386418.0,96860808.0,2017,0,132.0,6.3,40081
3868,5000000.0,12241072.0,18945682.0,2017,0,98.0,6.4,57614
3869,5000000.0,3614896.0,4620399.0,2017,0,87.0,5.8,31463
3870,15000000.0,74493906.0,75121737.0,1988,0,92.0,7.5,385056
3871,13500000.0,135265915.0,202000000.0,1990,0,93.0,6.8,106715
3872,35000000.0,112692062.0,197692062.0,2001,0,88.0,5.6,129480
3873,23000000.0,27338033.0,38684906.0,2001,0,97.0,6.1,27848
3874,18000000.0,13491653.0,27491653.0,2001,0,109.0,6.1,31514
3875,11000000.0,13558739.0,13558739.0,2001,0,95.0,5.3,20002
3876,2000000.0,5383834.0,20883834.0,2001,0,154.0,8.0,256425
3877,25000000.0,36351350.0,38351350.0,2005,0,105.0,5.6,19018
3878,61000000.0,118594548.0,145594548.0,2007,0,,7.2,7
3879,10800000.0,13182281.0,484630908.0,2012,0,,7.2,7
3880,10000000.0,3400278.0,5437126.0,2016,0,117.0,6.9,61335
3881,10000000.0,1279681.0,7582196.0,2017,0,105.0,6.0,15945
3882,90000000.0,190872904.0,405154426.0,2022,0,122.0,6.5,92559
3883,75000000.0,73865530.0,162759437.0,2022,0,104.0,5.1,158682
3884,250000.0,12084084.0,13506715.0,2023,0,106.0,5.9,2684
3885,14000000.0,2461628.0,2461628.0,1995,0,139.0,5.7,3235
3886,65000000.0,173993387.0,465974198.0,1999,0,,7.2,7
3887,13000000.0,38177966.0,60413950.0,1999,0,97.0,7.3,401018
3888,95000000.0,50802661.0,65700000.0,2000,0,,7.2,7
3889,20000000.0,27277055.0,47881663.0,2000,0,113.0,7.4,192376
3890,15000000.0,35007180.0,35007180.0,2000,0,106.0,5.6,34063
3891,20000000.0,0.0,5918742.0,2004,0,103.0,4.6,1773
3892,75000000.0,195330621.0,651899282.0,2006,0,91.0,6.8,301863
3893,70000000.0,5946136.0,35417162.0,2006,0,114.0,4.4,42087
3894,17000000.0,21170563.0,21170563.0,2006,0,105.0,6.2,12427
3895,15250000.0,7802450.0,12930343.0,2006,0,95.0,6.5,90466
3896,2500000.0,349132.0,497195.0,2006,0,,7.2,7
3897,450000.0,2075743.0,4243996.0,2006,0,,7.2,7
3898,20000000.0,62950384.0,92678948.0,2010,0,107.0,6.0,93472
3899,7000000.0,0.0,1545121.0,2016,0,,7.2,7
3900,3000000.0,3127773.0,7445044.0,2016,0,101.0,4.8,1149
3901,10000000.0,1799322.0,3793739.0,2017,0,91.0,6.3,51549
3902,4000000.0,354704.0,354704.0,1988,0,,7.2,7
3903,75000000.0,55849401.0,94944017.0,2005,0,118.0,5.6,72822
3904,56000000.0,113006880.0,198006880.0,2005,0,95.0,5.6,102413
3905,28500000.0,6301131.0,15452978.0,2005,0,103.0,7.1,120450
3906,4600000.0,1340891.0,3099369.0,2005,0,90.0,5.6,215
3907,200000000.0,334191110.0,1025491110.0,2010,0,108.0,6.4,447931
3908,200000000.0,334191110.0,1025491110.0,2010,0,99.0,7.1,16
3909,135000000.0,123477607.0,245724600.0,2011,0,107.0,7.3,299212
3910,50200000.0,62495645.0,126931325.0,2011,0,106.0,7.0,274404
3911,19000000.0,6928068.0,7576604.0,2011,0,97.0,6.3,56046
3912,17000000.0,27865571.0,38028230.0,2011,0,86.0,5.5,80484
3913,6000000.0,129210.0,13168809.0,2011,0,,7.2,7
3914,49000000.0,31569268.0,105002056.0,2015,0,120.0,6.8,273635
3915,35000000.0,23083334.0,25350747.0,2016,0,,7.2,7
3916,5000000.0,0.0,98616.0,2022,0,105.0,3.5,5198
3917,300000.0,42735.0,42735.0,1997,0,85.0,7.1,3978
3918,30000000.0,106885658.0,176885658.0,1999,0,103.0,6.7,163425
3919,11000000.0,38665260.0,76238901.0,1999,0,97.0,6.8,209054
3920,1350000.0,3897569.0,28356188.0,1999,0,107.0,8.1,625022
3921,78000000.0,67286731.0,108086731.0,2004,0,136.0,6.7,86365
3922,60000000.0,88200225.0,170200225.0,2004,0,101.0,6.1,156166
3923,17000000.0,27163593.0,39233233.0,2010,0,132.0,6.7,67033
3924,8000000.0,690290.0,3582797.0,2010,0,,7.2,7
3925,31000000.0,59076019.0,163037661.0,2014,0,99.0,8.1,904528
3926,35000000.0,10219501.0,13214051.0,2015,0,91.0,5.4,35425
3927,23000000.0,13590514.0,14563409.0,2020,0,108.0,6.7,53880
3928,15000000.0,65192350.0,120192350.0,1987,0,109.0,7.6,281347
3929,10000000.0,32100816.0,32100816.0,1992,0,108.0,5.4,39929
3930,60000000.0,57833603.0,57833603.0,1998,0,131.0,6.6,115826
3931,20000000.0,15055091.0,15055091.0,1998,0,94.0,6.2,14404
3932,15000000.0,18718818.0,47409582.0,1998,0,,7.2,7
3933,4030000.0,2542264.0,2542264.0,1998,0,93.0,6.9,4199
3934,138000000.0,107509799.0,186976250.0,2009,0,162.0,7.6,590302
3935,5000000.0,14124286.0,31149251.0,2013,0,94.0,5.3,150322
3936,95000000.0,201151353.0,542351353.0,2015,0,105.0,6.9,193685
