budget,domestic_revenue,world_revenue,year,runtimeMinutes,averageRating,numVotes
1700000.0,396035.0,661221.0,2005,106.0,7.2,7
700000.0,3278611.0,4857731.0,2005,86.0,7.1,3385
210000000.0,402111870.0,836519699.0,2009,149.0,6.0,434372
19000000.0,100292856.0,215448997.0,2011,92.0,5.7,214919
10000000.0,1759252.0,1884251.0,2011,98.0,7.2,16687
10000000.0,1759252.0,1884251.0,2011,110.0,6.6,1818
4600000.0,514237.0,9261711.0,2011,106.0,7.2,7
155000000.0,89760956.0,432150894.0,2015,126.0,6.3,296469
50000000.0,20810036.0,23237252.0,2016,139.0,6.9,63956
3000000.0,4210454.0,5837111.0,2016,106.0,7.2,7
1100000.0,58434.0,1414596.0,2020,99.0,7.0,9739
1100000.0,58434.0,1414596.0,2020,80.0,6.4,101
75000000.0,0.0,470000.0,2022,110.0,5.8,61723
6000000.0,6333703.0,7111769.0,2022,90.0,7.7,29304
747000.0,44566.0,44756.0,1968,106.0,7.2,7
4400000.0,36145695.0,36145695.0,1976,87.0,6.7,18772
2800000.0,48570885.0,48577431.0,1976,111.0,7.5,138310
28000000.0,32656328.0,39581774.0,1982,117.0,8.1,837258
18000000.0,5675599.0,5675599.0,1982,99.0,3.7,4385
30000000.0,163479795.0,228641283.0,1999,93.0,6.4,238675
72000000.0,19176754.0,62176754.0,2004,109.0,7.0,16054
30000000.0,81001787.0,115642436.0,2004,123.0,7.8,636719
15000000.0,13337299.0,18524496.0,2004,125.0,6.6,11972
75000000.0,162001186.0,272222420.0,2010,102.0,6.0,285609
14000000.0,403952.0,1903952.0,2010,106.0,7.2,7
323000.0,110248.0,1373407.0,2010,106.0,7.2,7
210000000.0,245439076.0,1104054072.0,2014,165.0,5.6,335648
1400000.0,260441.0,1945420.0,2014,48.0,5.8,9
68000000.0,81476385.0,217214143.0,2015,115.0,6.3,240016
20000000.0,42656255.0,43658157.0,2015,111.0,6.6,28632
2700000.0,0.0,8200000.0,2015,141.0,6.2,1702
35000000.0,50065850.0,76346094.0,2018,122.0,7.1,172294
1300000.0,2868000.0,5273000.0,1936,115.0,7.1,6222
28000000.0,54800000.0,195300000.0,1981,127.0,6.7,110009
18000000.0,6000000.0,6000000.0,1981,109.0,6.6,20459
10000000.0,85300000.0,85300000.0,1981,106.0,6.8,81536
30000000.0,45015999.0,48845082.0,1987,116.0,8.2,805122
71500000.0,144156605.0,294156605.0,1998,85.0,5.4,103516
48000000.0,37562568.0,77562568.0,1998,123.0,7.0,100988
2000000.0,6719300.0,7756617.0,1998,89.0,7.2,12781
1500000.0,2380606.0,2381227.0,1998,110.0,7.4,62353
27500000.0,49200230.0,96673002.0,2009,109.0,7.3,99430
23000000.0,2715657.0,2715657.0,2009,86.0,6.1,11776
15000000.0,17017811.0,49876984.0,2009,131.0,7.5,478802
3500000.0,27349.0,1396395.0,2009,93.0,5.2,18
76000000.0,368065385.0,975216835.0,2013,106.0,7.2,7
2000000.0,36336.0,6328516.0,2015,99.0,4.9,107388
27000000.0,74152591.0,230779191.0,2019,106.0,5.9,90221
67000000.0,138930553.0,260945840.0,2024,99.0,6.3,112393
2361000.0,3500000.0,3500000.0,1944,101.0,6.4,1943
4500000.0,10400000.0,10411891.0,1956,116.0,7.3,22576
7000000.0,35400000.0,161800000.0,1973,121.0,6.7,117395
7000000.0,3571624.0,3571624.0,1986,102.0,4.9,1821
60000000.0,82670733.0,157670733.0,1990,107.0,6.1,98075
8000000.0,19585.0,2040664.0,1991,106.0,7.2,7
80000000.0,112276146.0,241199984.0,1997,138.0,7.3,407834
16000000.0,28734552.0,28734552.0,2001,130.0,6.5,17088
120000000.0,100814328.0,227163273.0,2003,106.0,4.9,134493
8000000.0,45064915.0,82784517.0,2003,113.0,7.5,456411
110000000.0,134529403.0,382288147.0,2007,128.0,7.1,424424
180000000.0,223808164.0,532508025.0,2008,98.0,8.4,1227575
75000000.0,134508551.0,342416460.0,2008,110.0,6.7,414324
220000000.0,262717220.0,758576824.0,2012,136.0,6.9,716759
95000000.0,161321843.0,879765137.0,2012,106.0,7.2,7
1800000.0,12795746.0,23265132.0,2012,93.0,7.2,85461
8000000.0,16170632.0,67731796.0,2014,104.0,7.4,169268
3000000.0,0.0,82780.0,2014,83.0,5.6,24995
180000000.0,126643061.0,348902025.0,2016,110.0,6.2,191226
18000000.0,42469946.0,46594261.0,2018,103.0,5.8,15989
160000000.0,391362492.0,1132298674.0,2019,129.0,7.4,575489
50000000.0,29035702.0,31497309.0,2024,181.0,6.7,28513
15000000.0,98800000.0,98800000.0,1978,106.0,7.2,7
17900000.0,6905861.0,6908640.0,1985,89.0,5.1,45623
10000000.0,37800000.0,37800489.0,1985,110.0,6.4,48899
6900000.0,41410568.0,41410568.0,1985,115.0,7.3,66147
23000000.0,86930411.0,86930411.0,1991,85.0,6.9,124317
55000000.0,128814019.0,273814019.0,1996,95.0,5.7,125798
50000000.0,33109743.0,113309743.0,1996,115.0,4.6,48891
110000000.0,113330342.0,215300000.0,2000,165.0,7.2,298576
50000000.0,126293452.0,171269535.0,2002,96.0,5.8,155323
10000000.0,13684949.0,13684949.0,2002,76.0,5.9,7939
250000.0,4210379.0,4613482.0,2002,106.0,7.2,7
232000000.0,200120000.0,391081192.0,2006,154.0,6.1,293465
2000000.0,2072645.0,2077844.0,2006,97.0,5.9,8508
1000000.0,1678874.0,1849392.0,2006,92.0,7.6,12804
250000.0,51540.0,51540.0,2006,75.0,6.6,1436
151000000.0,319246193.0,708272592.0,2007,144.0,7.1,685189
7000000.0,113721571.0,170549753.0,2012,110.0,6.1,148879
150000000.0,73103784.0,205440387.0,2013,131.0,6.3,239723
43000000.0,159581587.0,229727774.0,2013,117.0,6.6,183223
23000000.0,36686.0,13593473.0,2013,100.0,6.2,78262
23000000.0,36686.0,13593473.0,2013,110.0,5.4,55
500000.0,1778.0,1778.0,2013,87.0,4.5,2811
34000000.0,107825862.0,226977991.0,2017,113.0,7.5,630506
402300000.0,174480468.0,383963057.0,2023,154.0,6.5,209918
70000000.0,15753600.0,46247409.0,2023,106.0,7.2,7
31000000.0,70300000.0,210300000.0,1979,126.0,6.2,110676
18000000.0,26400000.0,26400000.0,1984,103.0,5.9,86677
90000000.0,78616689.0,235900000.0,2001,106.0,7.2,7
15000000.0,0.0,1438.0,2001,124.0,6.4,890
13000000.0,16929123.0,19929123.0,2001,99.0,6.4,25840
3500000.0,3293258.0,3293258.0,2001,81.0,5.3,15275
150000000.0,206445654.0,626549695.0,2007,106.0,7.2,7
30000000.0,12406646.0,12885574.0,2007,117.0,6.4,14158
1900000.0,18435.0,139317.0,2007,106.0,7.2,7
195000000.0,352390543.0,1123794079.0,2011,154.0,6.2,437596
50000000.0,218665740.0,556016627.0,2012,106.0,6.9,669078
20000000.0,65653242.0,66950887.0,2012,114.0,5.0,11503
16000000.0,12431792.0,12617472.0,2012,114.0,7.0,44405
10000000.0,1291645.0,4659110.0,2012,102.0,6.7,84510
12000000.0,57528.0,627538.0,2018,101.0,6.7,8620
12000000.0,74433837.0,74433837.0,1983,114.0,7.1,113611
25000000.0,76270454.0,76271995.0,1987,119.0,7.8,336630
18000000.0,114968774.0,151665347.0,1988,104.0,7.3,244977
40000000.0,24172899.0,24172899.0,1994,128.0,6.2,19348
88000000.0,61649911.0,105021488.0,2005,144.0,8.0,201000
25000000.0,11273517.0,13424365.0,2005,107.0,7.1,58897
160000000.0,146408305.0,355408305.0,2011,131.0,7.7,737004
3200000.0,5790894.0,14314407.0,2011,105.0,7.2,95377
1900000.0,467602.0,4581937.0,2011,97.0,7.3,97518
30000000.0,32363404.0,46438538.0,2015,104.0,6.5,83598
20000000.0,9496130.0,9537120.0,2016,106.0,7.2,7
3500000.0,29233.0,29233.0,2016,100.0,7.4,286
170000.0,166425.0,169242.0,2016,72.0,6.6,5160
3000000.0,4000000.0,4065779.0,1971,100.0,7.8,232192
1700000.0,9700000.0,9700000.0,1972,88.0,6.1,38355
25000.0,45000000.0,45000000.0,1972,61.0,5.0,7092
3500000.0,5804262.0,34004262.0,1985,101.0,7.1,75935
6000000.0,26004026.0,26051502.0,1989,120.0,7.9,115219
42000000.0,158340892.0,270340892.0,1993,154.0,6.9,150802
85000000.0,34687912.0,113487912.0,1995,96.0,5.6,126767
65000000.0,173772767.0,335802271.0,1995,140.0,7.7,320794
175000000.0,113805681.0,221229335.0,1999,106.0,4.9,168927
21000000.0,52037603.0,52037603.0,1999,81.0,7.7,217701
120000000.0,182618434.0,328711434.0,2000,130.0,6.5,181094
76000000.0,26000610.0,35129610.0,2000,92.0,4.3,21384
200000000.0,374715055.0,795888127.0,2004,127.0,7.5,726642
35000000.0,124740460.0,326073155.0,2006,109.0,6.9,484098
68000000.0,300531751.0,706101755.0,2010,124.0,5.1,265174
25000000.0,137885.0,146149.0,2010,117.0,5.6,3418
26000000.0,0.0,34246770.0,2015,106.0,7.2,7
140000000.0,55483770.0,199646680.0,2016,117.0,6.3,94806
95000000.0,26410477.0,91669648.0,2016,123.0,5.7,47399
40000000.0,25584504.0,31192425.0,2017,88.0,5.6,47739
1000000.0,952432.0,4013278.0,2017,106.0,7.2,7
5000000.0,4844399.0,5170200.0,2021,106.0,7.2,7
12000000.0,78912963.0,95800000.0,1982,113.0,7.7,130950
10700000.0,74706019.0,121706019.0,1982,114.0,7.3,184825
55000000.0,34105207.0,34105207.0,1999,126.0,6.5,34538
8300000.0,2160710.0,2598224.0,1999,126.0,7.0,6475
8300000.0,2160710.0,2598224.0,1999,58.0,5.3,93
5000000.0,99147.0,99147.0,1999,90.0,6.1,2541
75000000.0,47059963.0,95572749.0,2010,100.0,5.5,97139
50000000.0,33644788.0,89895930.0,2010,87.0,4.3,17848
40000000.0,61153526.0,92994927.0,2010,109.0,6.3,186872
30000000.0,17010170.0,28542494.0,2010,106.0,7.2,7
12000000.0,550472.0,557545.0,2010,106.0,7.2,7
16000000.0,2429989.0,8217571.0,2014,122.0,6.6,36439
12000000.0,124872350.0,307166834.0,2014,126.0,7.7,408188
8500000.0,1109199.0,3180252.0,2014,103.0,6.4,52076
10000000.0,52218558.0,120453155.0,2015,97.0,6.1,121322
1200000.0,376976.0,3249041.0,2015,106.0,7.2,7
45000000.0,83287363.0,178100000.0,1992,117.0,6.8,122593
60000000.0,125618201.0,264118201.0,1998,103.0,8.2,1233697
100000000.0,49438370.0,69548641.0,2009,102.0,5.3,76407
35000000.0,277322503.0,465487583.0,2009,100.0,7.7,864695
21000000.0,9451946.0,10108016.0,2009,98.0,7.0,55418
17000000.0,8677425.0,20477425.0,2009,95.0,5.9,21050
145000000.0,177002924.0,614586270.0,2014,102.0,7.8,371558
50000000.0,191719337.0,331333876.0,2014,106.0,7.2,7
4000000.0,25379975.0,57273049.0,2014,165.0,7.9,371199
4000000.0,132270.0,797439.0,2015,97.0,5.5,8085
200000000.0,65845974.0,246356895.0,2019,113.0,5.7,212777
100000000.0,193573217.0,400526237.0,2024,106.0,7.2,7
30000000.0,19071404.0,32948900.0,2024,102.0,5.7,42989
5500000.0,4865000.0,4865000.0,1980,95.0,3.7,3504
12000000.0,4884663.0,4984663.0,1986,100.0,5.5,11079
80000000.0,101117573.0,224117573.0,1997,115.0,6.9,324754
76000000.0,127120058.0,236410607.0,2003,107.0,5.9,303312
5500000.0,9282750.0,12399772.0,2003,99.0,6.7,7011
25000000.0,54607383.0,119295584.0,2006,110.0,5.5,64360
130000000.0,215434591.0,631910531.0,2008,106.0,7.2,7
90000000.0,100018837.0,202910991.0,2008,113.0,5.6,217467
18000000.0,5705761.0,27147349.0,2008,106.0,7.2,7
8000000.0,1071240.0,2476491.0,2008,92.0,6.8,4723
4357373.0,0.0,1200000.0,2014,89.0,5.9,27
1000000.0,3122616.0,3324070.0,2014,84.0,6.7,26489
250000.0,18823.0,18823.0,2014,96.0,7.3,611
170000000.0,417719760.0,1308323302.0,2018,128.0,6.1,351758
195000000.0,157341749.0,439241749.0,2023,127.0,6.0,112298
75000000.0,134069511.0,336069511.0,1996,136.0,7.4,363899
45000000.0,17220599.0,17220599.0,1996,100.0,5.1,36267
11900000.0,48856.0,49452.0,1997,106.0,7.2,7
70000000.0,30157016.0,69157016.0,2002,116.0,5.6,50582
27000000.0,69586544.0,73826768.0,2002,116.0,6.1,21241
58000000.0,44672764.0,93672764.0,2013,119.0,6.3,217534
3000000.0,64473115.0,91266581.0,2013,85.0,5.7,246193
15000000.0,6708137.0,13316627.0,2018,94.0,6.1,59602
4000000.0,15500045.0,22373378.0,2019,102.0,6.5,41409
3000000.0,4515719.0,4637842.0,2019,121.0,7.3,22280
30000000.0,242604185.0,295582480.0,1984,105.0,7.8,461666
11000000.0,151661913.0,152445758.0,1984,106.0,7.3,253757
90000000.0,84052762.0,186049020.0,2001,106.0,7.2,7
80000000.0,69772969.0,147080413.0,2001,99.0,6.5,198367
80000000.0,38311134.0,98341932.0,2001,101.0,6.1,137867
100000000.0,58867694.0,145395745.0,2007,106.0,7.2,7
85000000.0,117144465.0,311744465.0,2007,122.0,6.9,372406
15500000.0,10299782.0,88611837.0,2007,106.0,7.2,7
7500000.0,17544812.0,33606409.0,2007,94.0,5.5,97629
145000000.0,216391482.0,746921271.0,2012,106.0,7.2,7
750000.0,4010957.0,4422318.0,2012,86.0,6.9,132014
26000000.0,12279691.0,33667319.0,2015,117.0,6.5,104944
70000000.0,140218711.0,297718711.0,2018,106.0,7.2,7
4800000.0,4580048.0,25030444.0,2018,106.0,7.2,7
2000000.0,2386254.0,2469510.0,2018,97.0,6.9,11945
30000000.0,52210049.0,70200000.0,1989,107.0,5.5,65193
15000000.0,39100956.0,39147078.0,1993,118.0,7.3,25264
50000000.0,81022333.0,152022333.0,1995,109.0,5.3,49469
103300000.0,101643008.0,232643008.0,2000,118.0,6.5,299062
500000.0,1115313.0,1167524.0,2000,86.0,6.6,4593
10000000.0,20342852.0,26716191.0,2006,105.0,6.7,23815
215000000.0,653406625.0,1671063641.0,2015,124.0,6.9,689932
40000000.0,102470008.0,310196332.0,2016,106.0,7.2,7
7500000.0,1333124.0,3559803.0,2016,117.0,6.1,105834
5000000.0,13985117.0,19720203.0,2017,91.0,6.2,105756
170000.0,14000.0,14000.0,1979,106.0,7.2,7
100000.0,5228617.0,5228617.0,1987,81.0,6.9,6514
15000000.0,10763469.0,10763469.0,1989,106.0,7.2,7
40000000.0,34416893.0,34469241.0,1991,140.0,7.2,100655
8500000.0,15024232.0,15024232.0,1991,106.0,7.2,7
2000000.0,2015000.0,2063656.0,1992,129.0,7.7,67333
25000000.0,4064333.0,4064333.0,1995,104.0,5.4,35630
60000000.0,51045801.0,100645801.0,1996,124.0,6.1,15523
4000000.0,9821335.0,9821335.0,2000,82.0,4.7,3746
70000000.0,78120196.0,114658262.0,2002,138.0,7.2,153445
17000000.0,37939782.0,95092667.0,2002,96.0,5.6,76505
160000.0,32092.0,32092.0,2002,116.0,4.6,225
160000.0,32092.0,32092.0,2002,117.0,7.4,18
67500000.0,214151550.0,351097803.0,2012,106.0,7.2,7
12000000.0,54731865.0,103028188.0,2012,88.0,6.7,238947
18000000.0,1034589.0,1199510.0,2013,98.0,5.9,15335
18000000.0,1034589.0,1199510.0,2013,76.0,7.5,1195
13000000.0,25682380.0,42195766.0,2013,106.0,7.2,7
4000000.0,15179303.0,25448707.0,2013,88.0,4.0,17161
2500000.0,549632.0,549632.0,2013,97.0,4.9,1929
200000000.0,369345583.0,765950479.0,2022,176.0,7.8,827883
75000000.0,156248615.0,274448615.0,2023,116.0,6.7,96884
125000000.0,92900355.0,180978355.0,2024,126.0,6.9,169911
1100000.0,0.0,331.0,1972,89.0,6.6,32035
50000000.0,67823573.0,190023573.0,1995,127.0,6.6,140174
90000000.0,60874615.0,106000000.0,2000,114.0,5.7,77191
38000000.0,18653746.0,58394308.0,2000,106.0,7.2,7
800000.0,144583.0,371647.0,2000,106.0,7.2,7
300000.0,2637726.0,2652515.0,2000,108.0,6.2,1154
60000000.0,61123569.0,87123569.0,2006,98.0,4.4,20397
50000000.0,88715192.0,128402901.0,2006,97.0,5.7,88999
17000000.0,41778863.0,70355813.0,2006,107.0,6.4,186993
10000000.0,0.0,360898.0,2015,106.0,7.2,7
16800000.0,6469813.0,7313697.0,2016,111.0,5.7,3938
175000000.0,1399001.0,12271142.0,2022,100.0,7.0,159251
5000000.0,8000000.0,8000000.0,1976,106.0,6.5,14206
40000000.0,2816518.0,14938149.0,1994,106.0,7.2,7
80000000.0,128200012.0,260636271.0,2005,103.0,6.1,382
75000000.0,34636443.0,77636443.0,2005,113.0,6.5,114127
75000000.0,34636443.0,77636443.0,2005,105.0,6.0,594
12000000.0,18761993.0,28915761.0,2005,118.0,6.8,23341
150000000.0,21392758.0,39549758.0,2011,88.0,5.4,24322
70000000.0,83552429.0,213463976.0,2011,116.0,5.7,186306
42000000.0,37662162.0,91678442.0,2011,100.0,5.4,116738
12000000.0,1188194.0,1188194.0,2011,106.0,7.0,52149
300000.0,39475.0,39475.0,2011,88.0,5.0,758
50000000.0,26461644.0,71561644.0,2015,114.0,6.6,116092
13000000.0,18704596.0,35402802.0,2016,102.0,7.3,92861
10000000.0,3877922.0,12382122.0,2016,108.0,7.2,63301
5000000.0,9669521.0,10182050.0,2016,96.0,4.9,4456
1000000.0,14444999.0,14662703.0,2016,90.0,6.6,22614
1000000.0,63014.0,63014.0,2016,97.0,5.4,2295
12000000.0,10410004.0,16703751.0,2020,106.0,7.2,7
40000000.0,13508635.0,13508635.0,1999,106.0,6.3,21215
30000000.0,11578022.0,11578022.0,1999,100.0,4.3,17588
21000000.0,17760244.0,17760244.0,1999,106.0,7.2,7
13000000.0,27151490.0,27151490.0,1999,97.0,2.6,27835
10000000.0,15164492.0,15164492.0,1999,110.0,6.1,19345
40000000.0,47958031.0,92110539.0,2004,96.0,6.5,212726
26000000.0,23514247.0,28703083.0,2004,100.0,4.5,16161
100000000.0,35497337.0,97523020.0,2010,115.0,6.8,143953
20000000.0,32010860.0,48680977.0,2010,104.0,6.4,147159
16000000.0,19068240.0,56506120.0,2010,113.0,7.1,157562
14000000.0,20255281.0,21410546.0,2010,103.0,5.1,7553
40000.0,25572.0,25572.0,2010,79.0,6.2,1961
18200000.0,5812500.0,12400979.0,2020,90.0,6.6,132813
3500000.0,5923044.0,5927557.0,1987,84.0,7.7,186274
11000000.0,52929168.0,52929168.0,1992,120.0,7.6,145243
8000000.0,26124872.0,26346072.0,1992,142.0,7.4,36581
35000000.0,56968169.0,56968169.0,1998,132.0,6.5,181425
7000000.0,306715.0,306715.0,1998,95.0,2.3,6555
1500000.0,7025722.0,9345061.0,2002,97.0,6.6,17572
50000000.0,67172595.0,105103784.0,2009,98.0,5.7,63844
15000000.0,32752215.0,46526243.0,2009,113.0,6.5,102419
6000000.0,4543320.0,4713059.0,2009,106.0,7.2,7
5000000.0,12062558.0,17329337.0,2009,91.0,6.8,74736
230000.0,104979.0,2703762.0,2009,92.0,7.0,142926
66000000.0,43568507.0,194169619.0,2014,132.0,6.4,180555
35000000.0,0.0,53899.0,2015,109.0,4.6,3459
10000000.0,11894.0,11894.0,2015,106.0,7.2,7
5400000.0,8808.0,735324.0,2015,106.0,7.2,7
7000000.0,45729221.0,92554209.0,2019,116.0,7.2,86840
18000000.0,36611610.0,36611610.0,1986,111.0,6.3,14205
10000000.0,12554569.0,12554569.0,1997,109.0,7.3,5777
55000000.0,34234008.0,47213095.0,2003,94.0,6.1,52227
25000000.0,47545060.0,58240458.0,2003,102.0,5.1,37499
20000000.0,6882696.0,6882696.0,2003,100.0,6.1,20728
4500000.0,410241.0,1022649.0,2003,106.0,7.2,7
85000000.0,154529439.0,299477886.0,2008,106.0,7.2,7
33000000.0,11008770.0,21621188.0,2008,105.0,5.9,80744
21000000.0,24850922.0,39319801.0,2008,113.0,6.5,107663
15000000.0,1294640.0,8200127.0,2008,111.0,6.5,105462
42000000.0,138447667.0,202812429.0,2012,106.0,7.2,7
32000000.0,22537881.0,27392609.0,2013,100.0,5.9,76384
12800000.0,51872378.0,69821476.0,2013,94.0,6.7,131134
13300000.0,2614251.0,7229933.0,2014,84.0,6.5,9
10000000.0,7779614.0,7843145.0,2014,89.0,6.6,55992
6000000.0,3322127.0,3485383.0,2014,107.0,6.7,55183
200000.0,3648.0,3648.0,2014,97.0,5.0,519
25000000.0,5958315.0,9363210.0,2019,109.0,6.0,58971
7000000.0,136479994.0,270007394.0,1972,175.0,9.2,2061054
1300000.0,210904.0,210904.0,1985,106.0,7.2,7
55000000.0,56679192.0,122079192.0,1996,133.0,6.5,62380
85000000.0,37948765.0,78948765.0,2002,95.0,5.5,65761
65000000.0,176387405.0,386116343.0,2002,106.0,7.2,7
35000000.0,40119709.0,103787401.0,2002,100.0,6.6,294107
5000000.0,13649881.0,33649881.0,2002,106.0,7.7,130573
85000000.0,64935167.0,173613482.0,2012,106.0,5.6,91937
135000000.0,187168425.0,573068425.0,2013,106.0,7.2,7
21000000.0,0.0,991329.0,2015,90.0,4.6,7731
30000000.0,8574339.0,19358084.0,2017,141.0,6.6,100992
59000000.0,43242871.0,97459106.0,2018,86.0,5.2,14449
100000000.0,45216793.0,115103325.0,2019,85.0,5.9,12905
25000000.0,0.0,6353847.0,2019,124.0,7.2,51920
17000000.0,623088.0,624549.0,2019,89.0,5.7,5525
5200000.0,0.0,7260661.0,2019,87.0,6.3,1661
125000000.0,57721819.0,132276175.0,2023,130.0,5.9,130846
19000000.0,25049006.0,32213584.0,2024,107.0,7.0,28030
9000000.0,13075390.0,13075390.0,1984,94.0,5.6,12048
85000000.0,51396781.0,96971293.0,2001,131.0,7.5,281296
33000000.0,51758599.0,79958599.0,2001,101.0,5.6,37332
5000000.0,25544867.0,39719431.0,2001,113.0,8.4,1347041
250000.0,902835.0,1366235.0,2001,100.0,6.6,1673
50000.0,2335352.0,2335352.0,2001,93.0,4.8,1606
40000000.0,79123.0,79123.0,2007,106.0,7.2,7
20000000.0,47852604.0,84146832.0,2007,96.0,5.9,82488
20000000.0,16574590.0,20614661.0,2007,89.0,6.1,103607
14000000.0,12559771.0,13205411.0,2007,90.0,5.5,17680
10000000.0,4269426.0,4708127.0,2012,106.0,7.2,7
6000000.0,5909483.0,8446952.0,2012,84.0,5.5,21733
1500000.0,264.0,54945.0,2012,98.0,4.3,5150
1500000.0,264.0,54945.0,2012,113.0,5.4,65
13000000.0,61705123.0,73773317.0,2016,109.0,7.1,29207
160000000.0,504014165.0,1268697483.0,2017,129.0,7.1,340006
155000000.0,59874525.0,290930148.0,2018,111.0,5.6,130189
10000000.0,40826341.0,65520633.0,2018,110.0,7.5,128560
7000000.0,83482352.0,85783567.0,2018,106.0,7.2,7
500000.0,328188.0,390803.0,2018,106.0,7.2,7
40000000.0,22781115.0,52181095.0,2022,136.0,6.1,104170
50000000.0,125548685.0,257805243.0,2000,131.0,7.4,226816
23000000.0,53302314.0,112036870.0,2000,98.0,6.7,288375
50000000.0,70511035.0,130214162.0,2006,132.0,8.1,1195235
25000000.0,33889159.0,55279608.0,2006,105.0,6.4,179575
13000000.0,1173673.0,2898225.0,2006,125.0,7.0,36745
7500000.0,24793509.0,40016662.0,2006,92.0,7.5,230706
3000000.0,95204.0,95204.0,2006,106.0,7.2,7
26000000.0,0.0,135436.0,2015,100.0,4.1,9270
10000000.0,6900335.0,11360665.0,2016,91.0,4.8,15173
125000000.0,175003033.0,527909949.0,2017,97.0,6.3,145338
5000000.0,10166820.0,11792942.0,2017,89.0,6.2,61381
70000000.0,97459240.0,250901649.0,2022,100.0,6.8,63200
1000000.0,11769469.0,15113105.0,2022,105.0,6.5,194220
30000000.0,51041856.0,51041856.0,1994,83.0,6.5,113726
50000000.0,75941727.0,161941727.0,2005,110.0,5.4,102378
25000000.0,24381334.0,25732334.0,2005,98.0,6.0,29322
4000000.0,10753574.0,10904495.0,2005,106.0,7.2,7
1000000.0,3700.0,3700.0,2005,97.0,2.2,700
25000000.0,0.0,9445081.0,2010,106.0,7.2,7
40000000.0,58009200.0,87145086.0,2011,118.0,7.3,257596
40000000.0,37412945.0,101162106.0,2011,104.0,6.9,269985
27000000.0,79249455.0,155564919.0,2011,105.0,7.4,620512
10000000.0,47305.0,47305.0,2011,106.0,7.2,7
5000000.0,10179275.0,11869063.0,2011,106.0,7.1,55535
110000000.0,130179072.0,295075882.0,2015,119.0,6.2,259725
3500000.0,615816.0,615816.0,2016,100.0,6.1,13696
30000.0,144822.0,144822.0,2016,106.0,7.2,7
5000000.0,3344040.0,4389636.0,2022,105.0,7.2,77055
4000000.0,109492484.0,109492484.0,1982,94.0,6.2,46542
21000000.0,42273609.0,42273609.0,1993,96.0,4.8,37008
12000000.0,2062406.0,2062406.0,1999,101.0,6.9,44109
1000000.0,5494.0,5494.0,1999,82.0,5.3,72
28000000.0,58990765.0,103452875.0,2004,101.0,7.2,277385
20000000.0,34366518.0,72401378.0,2004,108.0,8.3,1101919
20000000.0,2353728.0,8359720.0,2004,114.0,6.7,5207
1700000.0,12590147.0,23271741.0,2008,106.0,7.2,7
45000000.0,67061228.0,135808837.0,2010,110.0,5.5,135726
32000000.0,13942007.0,18195238.0,2010,111.0,6.3,111604
15000000.0,64003625.0,76954311.0,2010,94.0,6.2,59804
9500000.0,3573673.0,5278632.0,2010,106.0,6.5,51393
6000000.0,6671283.0,8173486.0,2010,104.0,7.3,32794
130000000.0,177397510.0,385997896.0,2015,94.0,6.5,114015
130000000.0,177397510.0,385997896.0,2015,58.0,8.4,27
3000000.0,0.0,4668109.0,2015,83.0,5.3,16777
10000000.0,76289.0,385651.0,2019,96.0,5.6,12914
16000000.0,27568035.0,57512470.0,2021,92.0,7.4,336508
1500000.0,2300000.0,2300728.0,1984,92.0,6.8,42630
30000000.0,120709866.0,200500000.0,1990,135.0,7.5,218808
40000000.0,66808615.0,145238250.0,2001,123.0,6.1,117170
16000000.0,33357476.0,43057552.0,2001,94.0,5.4,9854
13500000.0,687081.0,892506.0,2001,105.0,5.8,8182
13000000.0,3058380.0,3058380.0,2001,106.0,7.2,7
85000000.0,33080084.0,83027938.0,2007,157.0,7.7,615756
60000000.0,168213584.0,253555383.0,2007,100.0,5.8,124563
15000000.0,9396870.0,10951153.0,2007,116.0,6.9,67157
3000000.0,201436.0,223652.0,2012,106.0,7.2,7
60000000.0,62524260.0,195194085.0,2016,99.0,5.9,172306
40000000.0,6115824.0,33222314.0,2018,103.0,5.1,22763
31400000.0,0.0,55613061.0,2018,106.0,7.2,7
30000000.0,34017028.0,48575965.0,2018,107.0,6.3,78027
150000000.0,93549650.0,207854947.0,2023,106.0,7.2,7
12000000.0,12200000.0,44200000.0,1981,122.0,6.6,26265
65000000.0,39017984.0,39017984.0,1998,143.0,6.7,30439
20000000.0,29795299.0,55576210.0,1998,108.0,6.6,133679
6000000.0,12716953.0,31716953.0,1998,88.0,6.2,29296
60000000.0,40572825.0,81079566.0,2009,125.0,6.1,52543
50000000.0,79957634.0,186450317.0,2009,121.0,6.2,251599
40000000.0,72013010.0,92302502.0,2009,105.0,7.0,219124
2000000.0,30955.0,30955.0,2009,106.0,7.2,7
70000000.0,98927592.0,172836993.0,2013,119.0,6.5,296038
15000000.0,21403519.0,47011449.0,2013,140.0,7.3,294758
130000000.0,131538435.0,492846291.0,2014,101.0,6.3,103276
10000000.0,5637066.0,9271825.0,2015,106.0,7.0,33727
2300000.0,12985600.0,14628921.0,2015,120.0,6.1,8350
2000000.0,0.0,43.0,2015,88.0,3.6,3583
150000000.0,137690172.0,579055653.0,2018,140.0,7.4,500292
20000000.0,175084580.0,255620999.0,2019,116.0,6.8,353556
100000000.0,113376590.0,200796241.0,2024,115.0,6.1,80869
1288000.0,6000000.0,6002370.0,1940,130.0,8.1,149431
45000000.0,181410615.0,302710615.0,1997,86.0,6.9,340274
